name,basic_img,click_img
M's P-6 Label Uprisal Crew Sweatshirt,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwc5723482%2Fimages%2Fhi-res%2F39543_LBYG.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwc5723482%2Fimages%2Fhi-res%2F39543_LBYG.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's P-6 Label Lightweight Full-Zip Hoody,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw4f1bfdc7%2Fimages%2Fhi-res%2F39547_FEA.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw4f1bfdc7%2Fimages%2Fhi-res%2F39547_FEA.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's P-6 Logo Lightweight Crew Sweatshirt,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw4df72a13%2Fimages%2Fhi-res%2F39550_BEBL.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw0e69437e%2Fimages%2Fhi-res%2F39550_BEBL_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Line Logo Ridge Uprisal Hoody,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw7a1e9cb1%2Fimages%2Fhi-res%2F39584_PUM.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw7a1e9cb1%2Fimages%2Fhi-res%2F39584_PUM.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's Trail Harbor Crewneck Sweatshirt,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwc71e3f00%2Fimages%2Fhi-res%2F52610_LPDO.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwfeb80b56%2Fimages%2Fhi-res%2F52610_LPDO_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Fitz Roy Bison Uprisal Hoody,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw55d60ffe%2Fimages%2Fhi-res%2F39582_GLH.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw891b1e66%2Fimages%2Fhi-res%2F39582_GLH_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Organic Cotton Quilt Hoody,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw2ff68f50%2Fimages%2Fhi-res%2F25375_PUM.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw2ff68f50%2Fimages%2Fhi-res%2F25375_PUM.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's Fitz Roy Horizons Uprisal Crew Sweatshirt,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw20142323%2Fimages%2Fhi-res%2F39586_CNY.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw993f5d60%2Fimages%2Fhi-res%2F39586_CNY_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Organic Cotton Quilt Crewneck Sweatshirt,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw63883618%2Fimages%2Fhi-res%2F25320_FGE.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw4c2d6cb8%2Fimages%2Fhi-res%2F25320_FGE_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Arched Fitz Roy Bear Uprisal Crew Sweatshirt,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwe8692341%2Fimages%2Fhi-res%2F39544_PGBE.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwe8692341%2Fimages%2Fhi-res%2F39544_PGBE.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's Fitz Roy Scope Lightweight Full-Zip Hoody,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw3302cd36%2Fimages%2Fhi-res%2F39545_BEBL.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw3302cd36%2Fimages%2Fhi-res%2F39545_BEBL.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's Line Logo Ridge Lightweight Crew Sweatshirt,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw0c00e33c%2Fimages%2Fhi-res%2F39568_ELGR.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw0c00e33c%2Fimages%2Fhi-res%2F39568_ELGR.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's Fitz Roy Scope Lightweight Crew Sweatshirt,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwb6a66757%2Fimages%2Fhi-res%2F39567_PUM.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwb6a66757%2Fimages%2Fhi-res%2F39567_PUM.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's Hemp Crew Sweatshirt,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw9903d509%2Fimages%2Fhi-res%2F53365_SNBL.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw58be20d8%2Fimages%2Fhi-res%2F53365_SNBL_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Recycled Cashmere 1/4-Zip Sweater,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw48af2b72%2Fimages%2Fhi-res%2F50600_FGE.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw6733278a%2Fimages%2Fhi-res%2F50600_FGE_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Recycled Wool Sweater,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw823cf6d6%2Fimages%2Fhi-res%2F50655_HEXG.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw823cf6d6%2Fimages%2Fhi-res%2F50655_HEXG.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's Recycled Cashmere Crewneck Sweater,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw7d6d9674%2Fimages%2Fhi-res%2F50525_NVYB.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw7d6d9674%2Fimages%2Fhi-res%2F50525_NVYB.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80
M's Fog Cutter Sweater,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw8af5acd9%2Fimages%2Fhi-res%2F50581_ARGR.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwea502916%2Fimages%2Fhi-res%2F50581_ARGR_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Better Sweater® 1/4 Zip,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw0aa115f2%2Fimages%2Fhi-res%2F25523_NENA.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw224824a9%2Fimages%2Fhi-res%2F25523_NENA_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Better Sweater® Jacket,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw69817253%2Fimages%2Fhi-res%2F25528_INDG.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw8437f7f3%2Fimages%2Fhi-res%2F25528_INDG_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Better Sweater® Vest,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw05db0e2f%2Fimages%2Fhi-res%2F25882_STH.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw2fd4e74f%2Fimages%2Fhi-res%2F25882_STH_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Better Sweater® Rib Knit 1/4-Zip,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdwdfdc55c1%2Fimages%2Fhi-res%2F25300_NENK.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw363d176d%2Fimages%2Fhi-res%2F25300_NENK_MK1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
M's Better Sweater® Henley Pullover,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=140&sh=140&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw4ad78085%2Fimages%2Fhi-res%2F25305_PKRK.png%3Fsw%3D140%26sh%3D140%26q%3D80&sfrm=png&q=80,https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb901c3b0/images/hi-res/gray.jpg?sw=800&sh=800&ox=0&oy=0&oimg=https%3A%2F%2Fwww.patagonia.com%2Fdw%2Fimage%2Fv2%2FBDJB_PRD%2Fon%2Fdemandware.static%2F-%2FSites-patagonia-master%2Fdefault%2Fdw9c90313e%2Fimages%2Fhi-res%2F25305_PKRK_OM1.png%3Fsw%3D800%26sh%3D800%26q%3D95&sfrm=png&q=95
